eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
156,330.07766914083425,716.7775298650255,1,0,1,-1,1,1,-1,-1
157,266.48125625203704,716.7775298650255,1,0,1,-1,1,1,-1,-1
158,81.08481439836468,716.7775298650255,1,0,1,-1,1,1,-1,-1
159,219.83335394609225,716.7775298650255,1,0,1,-1,1,1,-1,-1
160,52.76002885588015,716.7775298650255,1,0,1,-1,1,1,-1,-1
161,44.02612902113834,716.7775298650255,1,0,1,-1,1,1,-1,-1
162,213.4375379436369,716.7775298650255,1,0,1,-1,1,1,-1,-1
163,122.78489070158636,716.7775298650255,1,0,1,-1,1,1,-1,-1
164,32.675234581417975,716.7775298650255,1,0,1,-1,1,1,-1,-1
165,111.48317398703482,716.7775298650255,1,0,1,-1,1,1,-1,-1
