eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
260,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
261,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
262,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
263,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
264,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
265,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
266,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
267,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
268,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
269,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
270,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
271,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
272,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
273,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
274,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
275,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
276,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
277,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
278,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
279,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
280,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
281,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
282,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
283,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
284,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
285,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
286,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
287,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
288,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
289,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
290,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
291,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
292,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
293,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
294,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
295,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
296,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
297,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
298,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
299,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
300,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
301,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
302,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
303,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
304,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
305,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
306,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
307,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
308,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
309,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
310,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
311,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
312,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
313,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
314,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
315,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
316,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
317,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
318,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
319,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
320,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
321,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
322,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
323,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
324,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
325,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
326,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
327,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
328,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
329,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
330,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
331,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
332,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
333,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
334,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
335,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
336,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
337,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
338,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
339,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
340,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
341,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
342,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
343,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
344,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
345,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
346,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
347,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
348,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
349,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
350,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
351,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
352,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
353,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
